Date,DayOfWeek,Avail,Total,Indv,Multi,Blocks,Occ,Ad,Ch,Inf,Accomm,FB,Other,NonRevenue,TotalRevenue,GrandTotal,CumulativeAccomm,CumulativeFB,CumulativeOther,CumulativeTotalRevenue,CumulativeNonRevenue,CumulativeGrandTotal,ARR,APR,Yield,Blked,ROOS,DFS,Waitlist,InStock,RatePlanRevenue
11/01/2024 00:00,Thursday,33,72,61,11,0,67.29,120,0,0,6219.67,690.35,0,0,6910.02,6910.02,87384.68,10233.45,400,98018.13,0,98018.13,86.38,88.84,58.13,0,2,0,0,107,6396.47
12/01/2024 00:00,Friday,20,86,77,9,0,80.37,156,0,0,9318.91,1238.95,0,0,10557.86,10557.86,96703.59,11472.4,400,108575.99,0,108575.99,108.36,113.41,87.09,0,1,0,0,107,9752.91
13/01/2024 00:00,Saturday,13,93,80,13,0,86.92,178,0,0,12807.71,1503.45,100,0,14411.16,14411.16,109511.3,12975.85,500,122987.15,0,122987.15,137.72,138.53,119.7,0,1,0,0,107,12883.24
14/01/2024 00:00,Sunday,57,49,44,5,0,45.79,97,0,0,4026.53,1024.4,0,0,5050.93,5050.93,113537.83,14000.25,500,128038.08,0,128038.08,82.17,86.77,37.63,0,1,0,0,107,4251.53
15/01/2024 00:00,Monday,50,56,49,7,0,52.34,95,0,0,4450.47,603.45,0,0,5053.92,5053.92,117988.3,14603.7,500,133092,0,133092,79.47,81.64,41.59,0,1,0,0,107,4571.81
16/01/2024 00:00,Tuesday,34,72,63,9,0,67.29,118,0,0,5626.28,559.4,0,0,6185.68,6185.68,123614.58,15163.1,500,139277.68,0,139277.68,78.14,79.45,52.58,0,1,0,0,107,5720.08
17/01/2024 00:00,Wednesday,33,73,68,5,0,68.22,123,0,0,5930.69,990.55,0,0,6921.24,6921.24,129545.27,16153.65,500,146198.92,0,146198.92,81.24,81.67,55.43,0,1,0,0,107,5962.21
18/01/2024 00:00,Thursday,26,78,67,11,0,72.9,137,0,0,6291.55,531.35,0,0,6822.9,6822.9,135836.82,16685,500,153021.82,0,153021.82,80.66,83.16,58.8,0,3,0,0,107,6486.55
19/01/2024 00:00,Friday,14,91,73,18,0,85.05,173,0,0,11003.33,925.3,0,0,11928.63,11928.63,146840.15,17610.3,500,164950.45,0,164950.45,120.92,123.8,102.83,0,2,0,0,107,11266.13
20/01/2024 00:00,Saturday,1,105,87,18,0,98.13,203,0,0,14416.1,1725.65,50,0,16191.75,16191.75,161256.25,19335.95,550,181142.2,0,181142.2,137.3,141.71,134.73,0,1,0,0,107,14879.1
21/01/2024 00:00,Sunday,3,102,87,15,0,95.33,181,3,0,7780,2033.1,150,0,9963.1,9963.1,169036.25,21369.05,700,191105.3,0,191105.3,76.27,77.88,72.71,0,2,0,0,107,7944
22/01/2024 00:00,Monday,49,56,52,4,0,52.34,95,1,0,4475.79,837.4,250,0,5563.19,5563.19,173512.04,22206.45,950,196668.49,0,196668.49,79.92,78.67,41.83,0,2,0,0,107,4405.5
23/01/2024 00:00,Tuesday,27,79,77,2,0,73.83,136,3,0,7422.76,812.85,150,0,8385.61,8385.61,180934.8,23019.3,1100,205054.1,0,205054.1,93.96,95.93,69.37,0,1,0,0,107,7578.57
24/01/2024 00:00,Wednesday,36,70,62,8,0,65.42,123,1,0,5611.82,825.55,150,0,6587.37,6587.37,186546.62,23844.85,1250,211641.47,0,211641.47,80.17,78.98,52.45,0,1,0,0,107,5528.44
25/01/2024 00:00,Thursday,29,77,67,10,0,71.96,137,2,0,6232.09,750.9,150,0,7132.99,7132.99,192778.71,24595.75,1400,218774.46,0,218774.46,80.94,81.51,58.24,0,1,0,0,107,6275.9
26/01/2024 00:00,Friday,6,100,81,19,0,93.46,195,1,0,13246.37,1446.25,350,0,15042.62,15042.62,206025.08,26042,1750,233817.08,0,233817.08,132.46,135.94,123.8,0,1,0,0,107,13594.35
27/01/2024 00:00,Saturday,3,103,78,25,0,96.26,202,1,0,16969.87,1945,0,0,18914.87,18914.87,222994.95,27987,1750,252731.95,0,252731.95,164.76,171,158.6,0,1,0,0,107,17612.87
28/01/2024 00:00,Sunday,28,78,69,9,0,72.9,139,2,0,6499.04,1463.85,0,0,7962.89,7962.89,229493.99,29450.85,1750,260694.84,0,260694.84,83.32,86.38,60.74,0,1,0,0,107,6737.75
29/01/2024 00:00,Monday,41,65,63,2,0,60.75,104,2,0,5283.14,577.15,2.75,0,5863.04,5863.04,234777.13,30028,1752.75,266557.88,0,266557.88,81.28,79.27,49.38,0,1,0,0,107,5152.86
30/01/2024 00:00,Tuesday,41,64,62,2,0,59.81,103,1,0,4973.97,872,89,0,5934.97,5934.97,239751.1,30900,1841.75,272492.85,0,272492.85,77.72,80.77,46.49,0,2,0,0,107,5168.97
31/01/2024 00:00,Wednesday,50,56,50,6,0,52.34,90,3,0,4449.36,831.1,0,0,5280.46,5280.46,244200.46,31731.1,1841.75,277773.31,0,277773.31,79.45,78.74,41.58,0,1,0,0,107,4409.37
01/02/2024 00:00,Thursday,25,81,79,2,0,75.7,143,2,0,6190.36,780.5,0,0,6970.86,6970.86,250390.82,32511.6,1841.75,284744.17,0,284744.17,76.42,78.53,57.85,0,1,0,0,107,6361.28
02/02/2024 00:00,Friday,4,102,92,10,0,95.33,191,2,0,12740.43,1735.25,0,0,14475.68,14475.68,263131.25,34246.85,1841.75,299219.85,0,299219.85,124.91,129,119.07,0,1,0,0,107,13158.34
03/02/2024 00:00,Saturday,2,103,89,14,0,96.26,191,2,0,19026.02,1542.1,40,0,20608.12,20608.12,282157.27,35788.95,1881.75,319827.97,0,319827.97,184.72,191.02,177.81,0,2,0,0,107,19675.02
04/02/2024 00:00,Sunday,6,100,92,8,0,93.46,182,2,1,8286.01,1544.45,150,0,9980.46,9980.46,290443.28,37333.4,2031.75,329808.43,0,329808.43,82.86,88.25,77.44,0,1,0,0,107,8825.01
05/02/2024 00:00,Monday,68,38,38,0,0,35.51,62,1,0,2819.38,586.8,0,0,3406.18,3406.18,293262.66,37920.2,2031.75,333214.61,0,333214.61,74.19,79.19,26.35,0,1,0,0,107,3009.38
06/02/2024 00:00,Tuesday,62,44,44,0,0,41.12,70,1,0,3357.41,650.9,0,0,4008.31,4008.31,296620.07,38571.1,2031.75,337222.92,0,337222.92,76.3,80.4,31.38,0,1,0,0,107,3537.41
07/02/2024 00:00,Wednesday,48,58,49,9,0,54.21,89,0,0,4407.53,571.55,0,0,4979.08,4979.08,301027.6,39142.65,2031.75,342202,0,342202,75.99,78.63,41.19,0,1,0,0,107,4560.44
08/02/2024 00:00,Thursday,23,82,77,5,0,76.64,153,3,0,7365.36,1324.85,150,0,8840.21,8840.21,308392.96,40467.5,2181.75,351042.21,0,351042.21,89.82,88.41,68.84,0,2,0,0,107,7249.31
09/02/2024 00:00,Friday,6,99,92,7,0,92.52,187,1,0,12149.53,1111,100,0,13360.53,13360.53,320542.49,41578.5,2281.75,364402.74,0,364402.74,122.72,124.37,113.55,0,2,0,0,107,12312.15
10/02/2024 00:00,Saturday,8,98,62,36,0,91.59,161,1,0,18601.29,1898.35,0,0,20499.64,20499.64,339143.78,43476.85,2281.75,384902.38,0,384902.38,189.81,193.67,173.84,0,1,0,0,107,18980.09
11/02/2024 00:00,Sunday,5,101,42,59,0,94.39,142,0,0,13672.19,2291.35,150,0,16113.54,16113.54,352815.97,45768.2,2431.75,401015.92,0,401015.92,135.37,143.62,127.78,0,1,0,0,107,14505.19
12/02/2024 00:00,Monday,6,101,61,40,0,94.39,155,0,0,11661.19,1734.2,150,0,13545.39,13545.39,364477.16,47502.4,2581.75,414561.31,0,414561.31,115.46,102.65,108.98,0,0,0,0,107,10367.51
13/02/2024 00:00,Tuesday,3,103,68,35,0,96.26,155,2,0,10051.12,1876.85,0,0,11927.97,11927.97,374528.28,49379.25,2581.75,426489.28,0,426489.28,97.58,103.56,93.94,0,1,0,0,107,10666.83
14/02/2024 00:00,Wednesday,3,103,68,35,0,96.26,164,1,0,10213.82,1582.65,0,0,11796.47,11796.47,384742.1,50961.9,2581.75,438285.75,0,438285.75,99.16,108.54,95.46,0,1,0,0,107,11179.32
15/02/2024 00:00,Thursday,5,101,62,39,0,94.39,167,2,0,10430.57,1152.6,250,0,11833.17,11833.17,395172.67,52114.5,2831.75,450118.92,0,450118.92,103.27,110.37,97.48,0,1,0,0,107,11147.57
16/02/2024 00:00,Friday,5,102,65,37,0,95.33,165,2,0,14290.73,2089.8,0,0,16380.53,16380.53,409463.4,54204.3,2831.75,466499.45,0,466499.45,140.11,142.52,133.56,0,0,0,0,107,14537.28
17/02/2024 00:00,Saturday,5,102,86,16,0,95.33,194,1,0,15633.39,1850.7,150,0,17634.09,17634.09,425096.79,56055,2981.75,484133.54,0,484133.54,153.27,157.07,146.11,0,0,0,0,107,16021.51
18/02/2024 00:00,Sunday,14,90,46,44,0,84.11,134,3,0,9405.61,2087,150,0,11642.61,11642.61,434502.4,58142,3131.75,495776.15,0,495776.15,104.51,110.34,87.9,0,3,0,0,107,9930.51
19/02/2024 00:00,Monday,19,85,41,44,0,79.44,119,1,0,9013.68,1511.75,0,0,10525.43,10525.43,443516.08,59653.75,3131.75,506301.58,0,506301.58,106.04,111.23,84.24,0,3,0,0,107,9454.86
20/02/2024 00:00,Tuesday,17,87,43,44,0,81.31,119,2,0,8742.96,1756,0,0,10498.96,10498.96,452259.04,61409.75,3131.75,516800.54,0,516800.54,100.49,109.34,81.71,0,3,0,0,107,9512.96
21/02/2024 00:00,Wednesday,14,93,51,42,0,86.92,131,2,0,9081.47,1355,0,0,10436.47,10436.47,461340.51,62764.75,3131.75,527237.01,0,527237.01,97.65,105.35,84.87,0,0,0,0,107,9797.47
22/02/2024 00:00,Thursday,12,95,45,50,0,88.79,138,3,0,9715.99,2169.95,0,0,11885.94,11885.94,471056.5,64934.7,3131.75,539122.95,0,539122.95,102.27,110.3,90.8,0,0,0,0,107,10478.7
23/02/2024 00:00,Friday,2,105,37,68,0,98.13,169,0,0,21273.02,2238,0,0,23511.02,23511.02,492329.52,67172.7,3131.75,562633.97,0,562633.97,202.6,201.1,198.81,0,0,0,0,107,21116.02
24/02/2024 00:00,Saturday,5,102,71,31,0,95.33,197,4,0,24194.6,2380.65,0,0,26575.25,26575.25,516524.12,69553.35,3131.75,589209.22,0,589209.22,237.2,245.3,226.12,0,0,0,0,107,25020.6
25/02/2024 00:00,Sunday,10,96,70,26,0,89.72,186,3,0,9641.05,1862.15,150,0,11653.2,11653.2,526165.17,71415.5,3281.75,600862.42,0,600862.42,100.43,102.35,90.1,0,1,0,0,107,9826.05
26/02/2024 00:00,Monday,33,70,54,16,0,65.42,120,0,0,7751.18,1495.55,0,0,9246.73,9246.73,533916.35,72911.05,3281.75,610109.15,0,610109.15,110.73,91,72.44,0,4,0,0,107,6369.98
27/02/2024 00:00,Tuesday,18,89,70,19,0,83.18,145,1,0,7707.65,1291.9,0,0,8999.55,8999.55,541624,74202.95,3281.75,619108.7,0,619108.7,86.6,88.55,72.03,0,0,0,0,107,7881.06
28/02/2024 00:00,Wednesday,19,88,77,11,0,82.24,142,2,0,7538.01,1379.55,0,0,8917.56,8917.56,549162.01,75582.5,3281.75,628026.26,0,628026.26,85.66,88.33,70.45,0,0,0,0,107,7772.63
29/02/2024 00:00,Thursday,25,81,73,8,0,75.7,149,1,0,7214.96,1323.65,0,0,8538.61,8538.61,556376.97,76906.15,3281.75,636564.87,0,636564.87,89.07,91.43,67.43,0,1,0,0,107,7405.57
01/03/2024 00:00,Friday,2,104,91,13,0,97.2,199,3,0,15987.75,2009.45,0,0,17997.2,17997.2,572364.72,78915.6,3281.75,654562.07,0,654562.07,153.73,157.74,149.42,0,1,0,0,107,16404.69
02/03/2024 00:00,Saturday,0,104,86,18,0,97.2,205,0,0,18697.48,1701.45,300,0,20698.93,20698.93,591062.2,80617.05,3581.75,675261,0,675261,179.78,182.45,174.74,0,3,0,0,107,18974.59
03/03/2024 00:00,Sunday,6,99,89,10,0,92.52,181,5,0,10609.92,2230.75,0,0,12840.67,12840.67,601672.12,82847.8,3581.75,688101.67,0,688101.67,107.17,111.08,99.16,0,2,0,0,107,10996.92
04/03/2024 00:00,Monday,13,92,84,8,0,85.98,162,1,0,6539.84,-5017.61,0,0,1522.23,1522.23,608211.96,77830.19,3581.75,689623.9,0,689623.9,71.09,74.42,61.12,0,2,0,0,107,6846.84
05/03/2024 00:00,Tuesday,6,99,89,10,0,92.52,163,2,0,9300.48,1342.5,0,0,10642.98,10642.98,617512.44,79172.69,3581.75,700266.88,0,700266.88,93.94,97.43,86.92,0,2,0,0,107,9645.19
06/03/2024 00:00,Wednesday,6,101,85,16,0,94.39,161,2,0,9446.47,1582.55,0,0,11029.02,11029.02,626958.91,80755.24,3581.75,711295.9,0,711295.9,93.53,97.56,88.28,0,0,0,0,107,9853.87
07/03/2024 00:00,Thursday,4,102,84,18,0,95.33,176,4,0,10535.17,1612.1,0,0,12147.27,12147.27,637494.08,82367.34,3581.75,723443.17,0,723443.17,103.29,107.34,98.46,0,1,0,0,107,10948.78
08/03/2024 00:00,Friday,1,106,93,13,0,99.07,201,3,0,17903.33,2157,0,0,20060.33,20060.33,655397.41,84524.34,3581.75,743503.5,0,743503.5,168.9,173.64,167.32,0,0,0,0,107,18406.23
09/03/2024 00:00,Saturday,4,103,85,18,0,96.26,197,4,0,20559.71,2655,0,0,23214.71,23214.71,675957.12,87179.34,3581.75,766718.21,0,766718.21,199.61,204.29,192.15,0,0,0,0,107,21042.32
10/03/2024 00:00,Sunday,9,97,86,11,0,90.65,177,2,0,10179.09,1976.8,150,0,12305.89,12305.89,686136.21,89156.14,3731.75,779024.1,0,779024.1,104.94,103.69,95.13,0,1,0,0,107,10058.13
11/03/2024 00:00,Monday,32,75,69,6,0,70.09,125,0,0,6389.6,1509.5,0,0,7899.1,7899.1,692525.81,90665.64,3731.75,786923.2,0,786923.2,85.19,97.23,59.72,0,0,0,0,107,7292.37
12/03/2024 00:00,Tuesday,6,101,93,8,0,94.39,164,0,0,9181.06,1221.95,0,0,10403.01,10403.01,701706.87,91887.59,3731.75,797326.21,0,797326.21,90.9,95.18,85.8,0,0,0,0,107,9613.06
13/03/2024 00:00,Wednesday,8,99,83,16,0,92.52,156,0,0,9540.83,1409.9,150,0,11100.73,11100.73,711247.7,93297.49,3881.75,808426.94,0,808426.94,96.37,101.52,89.17,0,0,0,0,107,10050.83
14/03/2024 00:00,Thursday,2,105,88,17,0,98.13,183,1,0,14028.78,1665.15,0,0,15693.93,15693.93,725276.48,94962.64,3881.75,824120.87,0,824120.87,133.61,136.61,131.11,0,0,0,0,107,14343.68
15/03/2024 00:00,Friday,6,101,84,17,0,94.39,193,0,0,26614.99,2254.15,0,0,28869.14,28869.14,751891.47,97216.79,3881.75,852990.01,0,852990.01,263.51,261.95,248.74,0,0,0,0,107,26457.19
16/03/2024 00:00,Saturday,0,107,86,21,0,100,211,0,0,36370.91,2263.95,0,0,38634.86,38634.86,788262.38,99480.74,3881.75,891624.87,0,891624.87,339.92,345.01,339.92,0,0,0,0,107,36916.18
17/03/2024 00:00,Sunday,1,106,92,14,0,99.07,209,0,0,30095.13,4309.55,0,0,34404.68,34404.68,818357.51,103790.29,3881.75,926029.55,0,926029.55,283.92,286.66,281.26,0,0,0,0,107,30386.13
18/03/2024 00:00,Monday,11,96,86,10,0,89.72,173,0,0,12344.91,1992.25,-150,0,14187.16,14187.16,830702.42,105782.54,3731.75,940216.71,0,940216.71,128.59,126.12,115.37,0,0,0,0,107,12107.61
19/03/2024 00:00,Tuesday,10,94,73,21,0,87.85,155,0,0,9666.79,1686.05,100,0,11452.84,11452.84,840369.21,107468.59,3831.75,951669.55,0,951669.55,102.84,107.88,90.34,0,3,0,0,107,10140.71
20/03/2024 00:00,Wednesday,11,95,82,13,0,88.79,146,0,0,8763.9,1240.2,0,0,10004.1,10004.1,849133.11,108708.79,3831.75,961673.65,0,961673.65,92.25,95.94,81.91,0,1,0,0,107,9114.63
21/03/2024 00:00,Thursday,0,106,83,23,0,99.07,194,1,0,12342.75,2402.4,0,0,14745.15,14745.15,861475.86,111111.19,3831.75,976418.8,0,976418.8,116.44,122.78,115.35,0,1,0,0,107,13014.27
22/03/2024 00:00,Friday,5,100,76,24,0,93.46,185,2,0,17553.88,2572.75,0,0,20126.63,20126.63,879029.74,113683.94,3831.75,996545.43,0,996545.43,175.54,181.99,164.05,0,2,0,0,107,18198.88
23/03/2024 00:00,Saturday,3,104,74,30,0,97.2,188,1,0,19492.41,2231.9,100,0,21824.31,21824.31,898522.15,115915.84,3931.75,1018369.74,0,1018369.74,187.43,193.62,182.17,0,0,0,0,107,20136.67
24/03/2024 00:00,Sunday,7,100,67,33,0,93.46,175,1,0,10495.02,2560.95,0,0,13055.97,13055.97,909017.17,118476.79,3931.75,1031425.71,0,1031425.71,104.95,113.35,98.08,0,0,0,0,107,11335.02
25/03/2024 00:00,Monday,14,93,65,28,0,86.92,165,1,0,10006.27,1999.55,0,0,12005.82,12005.82,919023.44,120476.34,3931.75,1043431.53,0,1043431.53,107.59,115.17,93.52,0,0,0,0,107,10711.27
26/03/2024 00:00,Tuesday,3,104,86,18,0,97.2,176,3,0,11100.66,2044.7,0,0,13145.36,13145.36,930124.1,122521.04,3931.75,1056576.89,0,1056576.89,106.74,109.96,103.74,0,0,0,0,107,11436.24
27/03/2024 00:00,Wednesday,9,98,88,10,0,91.59,178,6,0,10265.87,2004.45,0,0,12270.32,12270.32,940389.97,124525.49,3931.75,1068847.21,0,1068847.21,104.75,105.15,95.94,0,0,0,0,107,10304.52
28/03/2024 00:00,Thursday,4,103,80,23,0,96.26,192,3,0,13749.32,2054.75,0,0,15804.07,15804.07,954139.29,126580.24,3931.75,1084651.28,0,1084651.28,133.49,140.31,128.5,0,0,0,0,107,14452.32
29/03/2024 00:00,Friday,2,104,77,27,0,97.2,196,4,0,20916.2,2261.05,0,0,23177.25,23177.25,975055.49,128841.29,3931.75,1107828.53,0,1107828.53,201.12,207.99,195.48,0,1,0,0,107,21631.42
30/03/2024 00:00,Saturday,2,104,78,26,0,97.2,198,1,0,21062.7,2069.6,0,0,23132.3,23132.3,996118.19,130910.89,3931.75,1130960.83,0,1130960.83,202.53,209.38,196.85,0,1,0,0,107,21775.7
31/03/2024 00:00,Sunday,6,101,77,24,0,94.39,191,3,0,12712.84,2016.9,0,0,14729.74,14729.74,1008831.03,132927.79,3931.75,1145690.57,0,1145690.57,125.87,135.5,118.81,0,0,0,0,107,13685.84
01/04/2024 00:00,Monday,10,96,80,16,0,89.72,183,2,0,10798.53,1898.75,0,0,12697.28,12697.28,1019629.56,134826.54,3931.75,1158387.85,0,1158387.85,112.48,119.13,100.92,0,1,0,0,107,11436.53
02/04/2024 00:00,Tuesday,5,100,76,24,0,93.46,181,5,0,11278.06,1817.85,100,0,13195.91,13195.91,1030907.62,136644.39,4031.75,1171583.76,0,1171583.76,112.78,116.15,105.4,0,2,0,0,107,11614.88
03/04/2024 00:00,Wednesday,2,103,85,18,0,96.26,184,4,0,11082.7,1858.65,0,0,12941.35,12941.35,1041990.32,138503.04,4031.75,1184525.11,0,1184525.11,107.6,114.52,103.58,0,2,0,0,107,11795.7
04/04/2024 00:00,Thursday,2,103,83,20,0,96.26,189,1,0,13208.12,2164.55,0,0,15372.67,15372.67,1055198.44,140667.59,4031.75,1199897.78,0,1199897.78,128.23,133.92,123.44,0,2,0,0,107,13793.72
05/04/2024 00:00,Friday,5,101,78,23,0,94.39,183,2,0,16387.16,1539.2,200,0,18126.36,18126.36,1071585.6,142206.79,4231.75,1218024.14,0,1218024.14,162.25,152.83,153.15,0,1,0,0,107,15435.63
06/04/2024 00:00,Saturday,3,103,77,26,0,96.26,195,2,0,18204.83,2016.35,0,0,20221.18,20221.18,1089790.43,144223.14,4231.75,1238245.32,0,1238245.32,176.75,180.39,170.14,0,1,0,0,107,18579.83
07/04/2024 00:00,Sunday,25,81,60,21,0,75.7,132,1,0,8927.98,1528.55,0,0,10456.53,10456.53,1098718.41,145751.69,4231.75,1248701.85,0,1248701.85,110.22,104.01,83.44,0,1,0,0,107,8424.79
08/04/2024 00:00,Monday,4,101,75,26,0,94.39,163,1,0,10013.85,1876.85,-100,0,11790.7,11790.7,1108732.26,147628.54,4131.75,1260492.55,0,1260492.55,99.15,102.5,93.59,0,2,0,0,107,10352.31
09/04/2024 00:00,Tuesday,1,104,79,25,0,97.2,162,3,0,11430.81,1695.7,0,0,13126.51,13126.51,1120163.07,149324.24,4131.75,1273619.06,0,1273619.06,109.91,114.5,106.83,0,2,0,0,107,11907.63
10/04/2024 00:00,Wednesday,4,100,78,22,0,93.46,152,2,0,10951.62,1709.75,0,0,12661.37,12661.37,1131114.69,151033.99,4131.75,1286280.43,0,1286280.43,109.52,115.67,102.35,0,3,0,0,107,11567.23
11/04/2024 00:00,Thursday,2,103,76,27,0,96.26,173,2,0,13002.14,1911.45,0,0,14913.59,14913.59,1144116.83,152945.44,4131.75,1301194.02,0,1301194.02,126.23,127.66,121.52,0,2,0,0,107,13148.66
12/04/2024 00:00,Friday,5,101,62,39,0,94.39,180,1,0,17764,1921.45,0,0,19685.45,19685.45,1161880.83,154866.89,4131.75,1320879.47,0,1320879.47,175.88,180.22,166.02,0,1,0,0,107,18202
13/04/2024 00:00,Saturday,2,104,71,33,0,97.2,201,0,0,20863.54,2141.8,0,0,23005.34,23005.34,1182744.37,157008.69,4131.75,1343884.81,0,1343884.81,200.61,203.6,194.99,0,1,0,0,107,21174.25
14/04/2024 00:00,Sunday,1,105,72,33,0,98.13,169,2,0,12331.28,1971,150,0,14452.28,14452.28,1195075.65,158979.69,4281.75,1358337.09,0,1358337.09,117.44,124.78,115.25,0,1,0,0,107,13102.28
15/04/2024 00:00,Monday,2,104,68,36,0,97.2,146,1,0,12429.59,2345.9,0,0,14775.49,14775.49,1207505.24,161325.59,4281.75,1373112.58,0,1373112.58,119.52,125.24,116.16,0,1,0,0,107,13025.11
16/04/2024 00:00,Tuesday,0,106,68,38,0,99.07,146,0,0,13986.57,1872.8,0,0,15859.37,15859.37,1221491.81,163198.39,4281.75,1388971.95,0,1388971.95,131.95,139.39,130.72,0,1,0,0,107,14775.58
17/04/2024 00:00,Wednesday,0,106,63,43,0,99.07,148,0,0,15470.5,2250.6,100,0,17821.1,17821.1,1236962.31,165448.99,4381.75,1406793.05,0,1406793.05,145.95,156.72,144.58,0,1,0,0,107,16612.5
18/04/2024 00:00,Thursday,1,105,58,47,0,98.13,155,0,0,15018.64,2035.15,0,0,17053.79,17053.79,1251980.95,167484.14,4381.75,1423846.84,0,1423846.84,143.03,151.63,140.36,0,1,0,0,107,15920.64
19/04/2024 00:00,Friday,4,102,49,53,0,95.33,170,1,0,18308.14,2645.75,0,0,20953.89,20953.89,1270289.09,170129.89,4381.75,1444800.73,0,1444800.73,179.49,190.24,171.1,0,1,0,0,107,19404.14
20/04/2024 00:00,Saturday,3,103,68,35,0,96.26,197,3,0,22397.34,2597.5,0,0,24994.84,24994.84,1292686.43,172727.39,4381.75,1469795.57,0,1469795.57,217.45,227.74,209.32,0,1,0,0,107,23457.34
21/04/2024 00:00,Sunday,4,101,75,26,0,94.39,185,2,0,12117.82,2501,0,0,14618.82,14618.82,1304804.25,175228.39,4381.75,1484414.39,0,1484414.39,119.98,127.48,113.25,0,2,0,0,107,12875.73
22/04/2024 00:00,Monday,0,105,80,25,0,98.13,189,5,0,15775.61,2565.9,0,0,18341.51,18341.51,1320579.86,177794.29,4381.75,1502755.9,0,1502755.9,150.24,154.36,147.44,0,2,0,0,107,16207.81
23/04/2024 00:00,Tuesday,1,104,80,24,0,97.2,185,2,0,15810.36,2383.75,0,0,18194.11,18194.11,1336390.22,180178.04,4381.75,1520950.01,0,1520950.01,152.02,157.39,147.76,0,2,0,0,107,16368.36
24/04/2024 00:00,Wednesday,2,104,86,18,0,97.2,181,2,0,13343.63,2265.9,0,0,15609.53,15609.53,1349733.85,182443.94,4381.75,1536559.54,0,1536559.54,128.3,135.08,124.71,0,1,0,0,107,14048.63
25/04/2024 00:00,Thursday,0,107,82,25,0,100,190,3,0,16685.44,2244.75,0,0,18930.19,18930.19,1366419.29,184688.69,4381.75,1555489.73,0,1555489.73,155.94,161.81,155.94,0,0,0,0,107,17313.45
26/04/2024 00:00,Friday,0,107,78,29,0,100,193,3,0,22956.36,2293.7,0,0,25250.06,25250.06,1389375.65,186982.39,4381.75,1580739.79,0,1580739.79,214.55,222.71,214.55,0,0,0,0,107,23830.36
27/04/2024 00:00,Saturday,0,107,77,30,0,100,195,2,0,25295.71,1804.1,0,0,27099.81,27099.81,1414671.36,188786.49,4381.75,1607839.6,0,1607839.6,236.41,242.74,236.41,0,0,0,0,107,25972.71
28/04/2024 00:00,Sunday,10,97,62,35,0,90.65,173,1,0,12767.55,2329.7,0,0,15097.25,15097.25,1427438.91,191116.19,4381.75,1622936.85,0,1622936.85,131.62,129.87,119.32,0,0,0,0,107,12597.02
29/04/2024 00:00,Monday,7,99,69,30,0,92.52,180,0,0,12050.31,3199.25,0,0,15249.56,15249.56,1439489.22,194315.44,4381.75,1638186.41,0,1638186.41,121.72,124.66,112.62,0,1,0,0,107,12341.53
